Sala Reuniones 4º Piso - Nº440 DIM-Edificio Computación	Edificio Computación	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3166
Sala Luis y Samit-edificio Química y Minas	edificio Química y Minas	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3170
BP316 - DII-Edificio Ingeniería Industrial	Edificio Ingeniería Industrial	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3174
BP402 DII-Edificio Ingeniería Industrial	Edificio Ingeniería Industrial	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3178
779B DII-Edificio Ingeniería Industrial	Edificio Ingeniería Industrial	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3182
BP0403 DII-Edificio Ingeniería Industrial	Edificio Ingeniería Industrial	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3186
Sala Proyectos 2, Mecánica 4º piso-Beauchef 851	Beauchef 851	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3190
G105 Laboratorio de Computación-Edificio Geología	Edificio Geología	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3194
Sala 5-Beauchef 851	Beauchef 851	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3198
Sala Seminario 4º piso - DCM-Beauchef 851	Beauchef 851	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3202
DII 34-Domeyko 2338 (DII)	Domeyko 2338 (DII)	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3206
DII 11-Domeyko 2369 (DII)	Domeyko 2369 (DII)	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3210
DII 12-Domeyko 2369 (DII)	Domeyko 2369 (DII)	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3214
Sala de Estudio 4º piso DIM-Beauchef 851	Beauchef 851	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3218
Sala Seminario 4º piso - Departamento Ingeniería Química, Biotecnología y Materiales-Beauchef 851	Beauchef 851	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3221
Sala Reuniones Centro C5-FCFM	FCFM	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3225
BP401 - DII-Edificio Ingeniería Industrial	Edificio Ingeniería Industrial	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3229
Cancha Tenis B. Poniente-Beauchef 851	Beauchef 851	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3233
BP614-Edificio Ingeniería Industrial	Edificio Ingeniería Industrial	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3237
BP709-Edificio Ingeniería Industrial	Edificio Ingeniería Industrial	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3241
Laboratorio Lorenzo, 3º piso DCC-Departamento Ciencias de la Computación	Departamento Ciencias de la Computación	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3245
B09-Beauchef 851	Beauchef 851	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3249
Sala Gianna Vallebuona - Depto. Minas-Edificio Química	Edificio Química	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3253
Q21-Edificio Química	Edificio Química	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3257
Q22-Edificio Química	Edificio Química	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3261
Q23-Edificio Química	Edificio Química	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3265
Laboratorio Electrotecnologias-Edificio Eléctrica	Edificio Eléctrica	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3269
B010 (Torre Norte piso -2)-Edificio Computación	Edificio Computación	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3270
B100-Edificio Computación	Edificio Computación	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3274
Piscina Escolar U. de Chile		https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3278
MI-2 -  Depto Minas-Edificio Química	Edificio Química	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3282
Laboratorio Bunker - Depto. Minas-Edificio Química	Edificio Química	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3286
Auditorio Eduardo Simian-Edificio Química	Edificio Química	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3290
Cancha de Squash-Beauchef 851	Beauchef 851	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3294
DII-Domeyko 2338 (DII)	Domeyko 2338 (DII)	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3298
Laboratorio Investigación BP02-27-Beauchef 851	Beauchef 851	https://ucampus.uchile.cl/m/fcfm_eventos/objeto?objeto=sala-3302
